epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
140,593.868,1.19831,2.06162,1.0176,0.76434,0.76517,0.7751,0.27,2.30035,3.75702,1.55457,0.000137694,0.000137694,0.000137694
141,598.439,1.15993,1.98311,1.00457,0.71951,0.73852,0.75575,0.26905,2.28854,3.76755,1.54248,0.000126692,0.000126692,0.000126692
142,602.771,1.18149,1.98064,0.98704,0.72274,0.73775,0.7525,0.27445,2.28192,3.78033,1.5341,0.00011569,0.00011569,0.00011569
143,607.096,1.17877,2.02377,0.99457,0.72524,0.7451,0.75427,0.27941,2.27943,3.77636,1.53599,0.000104688,0.000104688,0.000104688
144,611.434,1.15562,1.96608,0.99641,0.80801,0.67022,0.76398,0.28995,2.27044,3.77928,1.5287,9.36854e-05,9.36854e-05,9.36854e-05
145,615.748,1.17847,2.02156,1.00796,0.80536,0.68054,0.76902,0.296,2.26549,3.73662,1.53164,8.26832e-05,8.26832e-05,8.26832e-05
146,620.063,1.19892,2.01372,1.00926,0.79907,0.68861,0.78306,0.29726,2.27017,3.72455,1.53884,7.1681e-05,7.1681e-05,7.1681e-05
147,624.337,1.17339,1.9385,0.98059,0.80666,0.68791,0.77851,0.29261,2.27236,3.73161,1.54006,6.06788e-05,6.06788e-05,6.06788e-05
148,628.68,1.16881,1.95825,1.00458,0.79709,0.67415,0.77276,0.2903,2.28498,3.7274,1.55259,4.96766e-05,4.96766e-05,4.96766e-05
149,633.038,1.16376,1.94038,1.01075,0.76212,0.73841,0.77778,0.29312,2.29502,3.7254,1.55831,3.86744e-05,3.86744e-05,3.86744e-05
150,637.458,1.20829,2.00498,1.02552,0.76125,0.7342,0.77541,0.29079,2.3002,3.74113,1.562,2.76722e-05,2.76722e-05,2.76722e-05
1,2.85927,2.97449,10.3592,2.12475,0.6155,0.63026,0.52743,0.20089,2.46313,7.40751,1.86966,8.335e-05,8.335e-05,8.335e-05
2,4.70909,2.42419,6.86726,1.76315,0.56421,0.63636,0.52671,0.2226,2.3756,6.52748,1.72815,0.00018216,0.00018216,0.00018216
3,6.4952,2.41888,6.46803,1.63356,0.67915,0.55606,0.54274,0.24452,2.46963,6.30574,1.75305,0.000279649,0.000279649,0.000279649
4,8.30656,2.32518,6.12089,1.5737,0.57283,0.62032,0.54287,0.22361,2.47009,5.83018,1.68879,0.000375818,0.000375818,0.000375818
5,10.1417,2.32308,6.71611,1.47771,0.62912,0.65767,0.60833,0.245,2.50486,5.49258,1.67281,0.000470667,0.000470667,0.000470667
6,11.9615,2.27181,5.93003,1.49508,0.75476,0.60876,0.65893,0.26313,2.42784,5.34543,1.59195,0.000564196,0.000564196,0.000564196
7,13.7603,2.1158,5.64632,1.31805,0.63073,0.66212,0.59087,0.24409,2.38422,5.89074,1.56002,0.000656405,0.000656405,0.000656405
8,15.5439,2.19793,5.35337,1.436,0.6104,0.69242,0.5995,0.24305,2.39672,6.06135,1.5484,0.000747293,0.000747293,0.000747293
9,17.3281,2.12435,5.23035,1.44056,0.61925,0.56212,0.59563,0.22677,2.4209,6.08733,1.56652,0.000836861,0.000836861,0.000836861
10,19.0849,2.11079,4.82016,1.39924,0.42369,0.58444,0.52589,0.20125,2.52043,6.31118,1.60685,0.000925108,0.000925108,0.000925108
11,20.8768,2.08455,4.88182,1.32265,0.49797,0.54068,0.55645,0.19302,2.51861,6.19654,1.55216,0.00101204,0.00101204,0.00101204
12,22.6692,2.06233,4.67319,1.33797,0.51655,0.66212,0.56548,0.1967,2.40867,6.10789,1.50375,0.00109764,0.00109764,0.00109764
